id,campus,00,01,02,03,04,05,06,07,08,09,r00,r01,final
10849,1,70,50,20,18,6,45,15,50,0,0,70,0,50
10535,1,70,55,50,66,45,40,5,37,0,25,30,0,50
10683,1,49,32,20,70,60,15,0,56,0,0,51,0,50
10566,1,42,50,11,60,5,15,5,75,0,5,56,0,50
10852,1,66,50,0,68,45,40,2,70,0,7,33,0,50
10901,1,50,53,20,48,0,30,0,75,0,0,68,0,50
10638,1,70,5,8,72,15,10,5,55,0,0,-6,54,50
10380,1,68,5,16,75,60,30,5,50,0,6,0,33,50
10106,1,50,31,12,72,60,0,0,75,0,0,0,30,50
10611,1,77,80,50,43,43,30,0,55,0,10,1,45,50
10488,1,88,11,41,16,60,0,0,50,0,0,63,0,50
10652,1,44,73,28,61,60,15,5,37,0,10,13,61,50
10789,1,53,100,50,67,48,0,15,0,0,0,0,1,50
10586,1,44,23,15,75,57,80,0,81,0,17,-4,50,56
10799,1,72,86,0,50,20,15,0,61,0,35,22,31,50
10200,1,62,10,42,50,86,40,10,50,0,0,55,0,56
10329,1,104,48,5,57,15,80,0,75,0,10,15,61,56
10494,1,68,32,45,75,13,0,0,100,0,0,101,0,50
10389,1,42,76,10,71,6,0,10,75,0,28,120,45,50
10843,1,88,54,50,95,11,15,0,7,0,0,13,28,50
10761,1,50,36,11,60,96,35,0,75,0,28,-23,0,50
10038,1,70,50,12,16,12,10,0,1,0,0,91,78,50
10626,1,90,30,23,100,6,65,1,37,0,6,55,11,50
10462,1,103,50,5,86,3,0,1,56,0,0,2,0,50
10581,1,50,10,0,66,1,40,10,75,0,0,113,0,50
10890,1,50,35,0,100,60,0,0,0,0,0,102,15,50
10814,1,81,0,20,98,30,60,10,100,0,0,3,0,50
10708,1,50,16,16,100,60,10,5,25,7,0,120,0,50
10886,1,100,43,35,100,13,65,5,18,13,5,31,86,50
10712,1,98,50,20,96,5,25,15,100,0,21,0,27,50
10798,1,45,44,20,95,100,65,5,100,0,25,0,0,50
10446,1,70,55,1,42,60,0,2,75,0,0,20,0,50
10364,1,70,50,20,60,42,70,0,13,0,0,83,3,56
10134,1,105,50,3,50,0,20,5,75,0,2,0,18,50
10197,1,90,50,16,95,45,35,2,50,0,2,0,13,50
10245,1,90,46,20,86,37,55,0,56,0,25,4,8,50
10177,1,69,45,20,93,7,80,5,75,0,2,21,0,50
10520,1,70,25,12,68,92,35,2,66,0,20,0,0,50
10846,1,83,55,3,37,60,0,0,100,0,22,4,8,50
10422,1,86,77,26,72,15,80,10,61,0,18,2,24,56
10604,1,82,50,1,100,5,10,5,70,0,10,35,15,50
10784,1,50,76,20,75,1,40,0,100,0,0,49,0,50
10324,1,103,15,2,85,53,30,6,27,0,0,69,35,50
10366,1,69,50,0,40,6,10,0,81,0,12,116,48,50
10831,1,69,43,8,73,38,0,0,75,0,21,98,0,50
10222,1,77,7,0,45,8,50,7,75,0,0,120,0,50
10824,1,11,15,0,75,50,10,0,75,0,0,115,0,50
10402,1,70,15,20,92,30,30,7,51,0,20,105,13,50
10498,1,70,72,10,25,15,0,20,75,0,0,102,0,50
10633,1,37,60,20,66,37,15,5,75,0,7,132,0,50
10040,1,102,55,20,50,22,10,5,25,0,10,148,0,50
10496,1,70,5,20,93,0,35,0,80,0,2,0,86,50
10882,1,66,37,20,75,0,30,5,75,0,12,112,0,50
10433,8,41,30,20,61,11,15,10,100,0,6,97,66,50
10115,1,75,38,20,56,0,15,5,100,0,8,101,0,50
10144,1,100,42,23,100,60,10,3,43,0,6,73,0,50
10793,1,45,52,20,100,0,65,15,75,0,2,122,0,56
10480,1,99,43,0,100,20,80,15,75,0,40,100,13,56
10760,1,95,2,20,75,43,0,1,20,0,0,132,86,50
10580,1,102,100,2,75,26,40,20,100,0,0,17,0,50
10079,1,110,51,2,100,15,10,0,28,0,0,132,0,50
10745,1,83,80,20,100,23,90,0,0,0,0,127,2,56
10593,1,145,38,8,37,87,40,3,0,0,75,113,43,50
10775,1,68,61,20,81,0,10,0,70,0,0,55,0,56
10505,1,90,50,27,100,45,30,0,56,0,8,49,0,50
10171,1,105,72,1,56,43,0,20,25,0,12,63,48,50
10658,1,70,56,20,68,28,40,10,18,0,10,103,51,56
10714,1,70,60,35,75,37,0,72,75,0,2,-52,14,56
10835,1,86,51,11,68,75,20,20,75,0,2,0,0,56
10333,1,70,7,0,75,60,40,5,66,0,0,88,0,56
10731,1,70,13,20,75,60,10,10,75,0,15,17,80,56
10350,1,70,78,65,96,53,10,10,0,0,26,4,0,56
10749,1,76,35,35,43,48,40,17,50,0,25,117,70,50
10909,1,51,50,43,45,-7,10,0,100,0,2,140,48,50
10064,1,97,51,53,95,18,10,0,0,0,25,67,0,56
10351,1,83,51,8,100,68,40,0,75,0,0,16,0,56
10130,1,70,15,10,50,6,40,0,100,0,0,80,78,56
10687,1,88,55,0,75,60,10,16,100,0,12,0,11,56
10587,1,45,31,29,100,70,45,8,100,0,0,58,47,50
10108,1,45,32,15,75,15,55,5,75,0,10,82,57,56
10416,1,74,42,0,76,22,30,10,87,0,17,35,60,50
10510,1,70,0,0,71,68,0,0,0,0,5,130,6,50
10466,1,70,2,5,100,30,45,0,75,0,5,115,18,50
10191,1,90,31,23,86,7,0,5,75,0,0,110,0,50
10527,1,70,61,50,68,45,35,5,0,0,10,0,46,50
10387,1,70,20,20,100,60,80,7,50,0,0,118,0,63
10550,1,43,60,5,71,60,10,0,81,0,2,146,0,56
10725,1,40,62,20,75,100,50,10,56,0,12,100,0,63
10650,1,90,90,20,75,53,10,3,100,0,0,0,0,56
10845,1,70,6,22,75,60,10,0,100,0,0,116,0,56
10471,1,103,46,15,100,0,10,3,55,0,0,117,1,50
10211,1,105,55,35,100,60,15,13,18,0,0,133,0,56
10747,1,82,50,20,97,23,10,5,100,0,37,138,32,56
10248,1,78,39,0,100,58,80,10,25,0,100,133,0,63
10819,1,70,31,0,100,100,15,0,100,0,0,128,0,56
10861,1,89,48,15,75,58,40,0,100,0,0,50,0,56
12216,1,86,40,0,100,100,-210,36,100,0,100,0,0,56
11309,1,0,0,0,0,0,15,0,0,0,0,0,0,0
10980,1,86,87,60,100,60,95,60,75,0,60,0,0,81
10752,1,50,50,20,75,30,15,5,100,0,22,0,0,50
10140,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10753,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10783,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10517,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10267,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10728,1,50,50,50,50,12,0,1,13,0,0,16,9,50
10806,1,50,50,0,12,15,65,5,50,0,6,3,21,50
10241,1,61,50,50,50,7,40,2,18,0,0,5,0,50
10804,1,50,50,50,40,15,10,2,56,0,20,30,9,50
10923,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10485,1,50,50,0,91,28,65,0,0,0,18,3,0,50
10306,1,101,50,50,50,27,10,5,0,0,0,22,13,50
10622,1,50,50,50,50,7,0,0,0,0,0,45,0,50
10081,1,59,50,50,50,0,30,0,0,0,0,26,0,50
10274,1,50,50,50,28,0,0,1,55,0,0,1,0,50
10548,1,50,50,50,16,0,15,2,56,0,0,41,45,50
10868,1,50,50,50,46,15,0,0,55,0,0,21,1,50
10562,1,50,58,50,50,0,40,2,25,0,0,23,20,50
10186,1,50,50,15,30,55,10,0,55,0,16,1,0,50
10157,1,50,50,50,65,26,15,0,0,0,0,2,0,50
10236,1,70,50,50,35,6,10,0,50,0,18,37,28,50
10061,1,67,55,50,50,0,0,17,0,0,0,33,11,50
10128,1,66,50,50,0,30,25,0,56,0,17,0,0,50
10295,1,50,50,6,70,17,50,1,0,0,0,42,0,50
10111,1,50,50,50,71,0,10,5,0,0,0,0,48,50
10779,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10209,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10060,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10192,1,123,67,25,75,44,40,28,0,0,0,93,46,50
10318,1,50,50,50,17,0,0,0,0,0,2,73,0,50
10461,1,50,50,50,75,12,10,5,41,0,0,2,25,50
10473,1,50,50,0,10,28,60,7,18,0,0,98,27,50
10206,1,105,50,50,50,0,0,0,0,0,0,0,0,50
10168,1,70,53,50,50,0,20,2,30,0,6,0,1,50
10012,1,50,61,50,18,0,30,0,18,0,6,58,0,50
10332,1,67,50,50,66,0,10,5,40,0,7,-10,8,50
12246,1,0,63,0,100,45,15,0,70,0,0,82,0,50
10540,1,0,0,0,0,0,0,0,0,0,0,0,0,13
11260,1,85,87,0,100,60,40,0,45,0,70,112,0,63
10135,1,50,56,50,72,6,0,0,0,0,0,33,0,50
10574,1,70,50,50,68,11,15,2,37,0,7,1,0,50
10204,1,50,50,11,28,45,30,0,0,0,0,78,50,50
10908,1,63,50,50,70,49,45,0,0,0,6,-52,15,50
10027,1,60,50,50,75,40,40,12,0,0,0,0,48,50
10426,1,90,50,50,18,45,70,10,31,0,0,35,22,50
10278,1,66,50,42,50,43,10,0,0,0,6,22,66,50
10693,1,50,57,20,65,0,10,0,0,0,0,105,0,50
10867,1,50,22,20,100,43,40,6,56,0,25,71,0,50
10568,1,70,32,5,75,60,30,7,77,0,32,7,0,50
10424,1,70,50,15,73,46,10,10,93,0,10,43,0,50
10431,1,64,20,20,95,31,35,5,75,0,22,51,9,50
10847,1,69,50,20,52,45,15,0,18,0,6,161,0,50
10910,1,58,5,23,75,21,15,5,75,0,0,81,13,50
10688,1,65,16,5,100,60,10,10,81,0,10,36,22,50
12095,1,25,57,40,76,15,15,13,0,20,20,98,53,50
10968,1,65,83,40,75,100,30,28,100,53,35,89,71,75
12710,1,0,0,0,0,0,30,0,0,0,0,0,0,0
11016,1,0,0,0,0,0,10,0,0,0,0,0,0,0
12520,1,0,0,0,0,0,10,0,0,0,0,0,0,0
12342,1,0,31,18,100,60,30,8,75,76,86,101,0,63
12080,1,90,87,40,75,60,70,28,75,0,100,102,46,75
11930,1,38,47,40,100,60,80,28,100,0,65,105,0,63
11825,1,90,87,60,72,59,90,40,25,0,0,0,0,63
11093,1,90,87,25,75,30,35,8,75,0,25,80,0,56
11538,1,73,43,60,74,55,95,0,75,0,40,0,0,63
12361,1,0,0,0,0,0,40,0,0,0,0,0,0,0
11539,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12622,1,0,0,0,0,0,15,0,0,0,0,0,0,0
11350,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,1,70,11,5,100,30,65,1,18,15,2,132,76,56
10087,1,50,45,15,35,98,0,0,100,0,0,133,0,50
10771,1,45,55,20,97,0,15,0,93,0,0,131,11,50
10288,1,105,50,13,25,25,40,1,25,0,16,91,70,50
10435,1,50,61,50,48,42,0,0,75,0,0,15,0,50
10812,1,50,28,1,73,6,35,3,55,0,17,20,88,50
10730,1,50,30,0,21,70,50,10,0,0,50,29,0,50
11733,1,90,87,85,98,45,55,16,75,0,25,111,111,75
11454,1,88,0,0,98,59,10,0,98,0,100,100,0,63
12878,2,90,90,50,100,0,0,0,0,0,0,0,0,50
10502,1,68,62,20,93,60,35,12,75,0,15,102,25,63
10373,1,90,77,37,100,45,0,50,100,0,0,41,0,56
10331,1,102,50,20,88,100,0,50,75,0,25,0,25,63
10642,1,61,15,37,100,45,35,20,100,0,0,120,61,56
11706,1,90,87,0,100,60,95,0,100,0,70,0,0,69
10094,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10893,1,50,50,50,36,1,35,0,0,0,5,99,2,50
11809,1,90,49,25,100,60,10,16,100,0,45,57,0,56
10597,1,25,65,90,97,86,40,22,100,0,40,0,61,63
10707,1,22,46,18,81,100,0,20,25,57,0,128,94,56
10124,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,1,0,24,0,0,0,0,0,0,0,0,0,0,0
10647,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10440,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10396,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10354,1,72,50,50,50,17,10,2,0,0,0,11,0,50
10596,1,50,50,50,15,0,0,0,0,0,0,71,0,50
10512,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10448,1,81,44,15,0,0,30,0,0,0,0,0,0,13
10724,1,70,50,12,18,0,55,0,50,0,0,10,0,50
10158,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10681,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10598,1,50,50,1,70,2,15,0,55,0,0,30,0,50
10095,1,50,50,20,75,15,15,0,3,0,0,53,22,50
10367,1,67,50,20,18,50,30,6,70,0,18,-13,23,50
10773,1,70,57,15,42,21,90,0,0,0,2,128,11,50
10792,1,90,42,0,75,25,90,5,37,0,0,82,0,50
10919,1,88,28,5,75,60,0,0,62,0,40,113,57,63
10189,1,101,51,16,96,100,80,16,100,0,25,118,0,69
10213,1,145,37,15,100,100,35,15,50,0,50,106,46,63
10301,1,90,100,56,100,100,65,16,100,0,95,109,0,81
11462,1,90,33,40,100,62,10,40,100,0,65,107,0,63
12280,1,90,83,53,100,96,15,24,100,18,65,84,0,75
11146,7,51,77,46,100,60,55,28,100,0,100,109,0,75
11409,1,25,61,25,100,60,40,16,100,0,25,98,0,56
10450,1,67,15,0,75,100,0,10,50,0,100,115,0,63
10041,1,140,85,5,100,60,10,0,100,0,25,50,0,63
10782,1,70,32,7,96,98,10,0,68,0,2,113,78,63
10304,1,102,63,35,100,57,35,16,100,0,0,102,0,63
10722,1,103,17,50,100,100,35,12,0,0,0,83,92,63
12657,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11313,1,90,0,38,97,60,50,60,100,0,50,114,0,75
10165,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10515,1,50,50,50,50,0,0,0,0,0,0,0,0,50
10770,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10457,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10016,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,1,0,0,0,0,0,10,0,0,0,0,0,0,0
10391,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10388,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10565,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,1,0,0,0,0,0,0,0,0,0,0,0,2,0
10238,1,5,0,0,0,0,0,0,0,0,0,0,21,0
10090,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,1,0,0,0,0,0,0,0,0,0,8,22,0,0
10853,1,45,0,0,0,0,0,0,0,0,0,0,0,0
10763,1,45,0,0,0,0,0,0,0,0,0,0,1,0
10264,1,0,0,0,35,0,0,10,0,0,2,0,0,0
10017,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10506,1,50,50,50,18,11,55,3,37,0,6,0,0,50
10013,1,50,50,50,50,15,0,0,0,0,0,43,18,50
10736,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10785,1,50,50,50,0,0,0,5,50,0,20,0,15,50
10795,1,50,50,50,0,0,0,2,0,0,5,53,0,50
10246,1,50,50,50,11,10,10,5,10,0,0,52,11,50
10706,1,50,50,0,23,25,50,0,0,0,25,55,0,50
10863,1,50,50,50,5,25,0,7,56,0,0,25,43,50
10284,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,1,50,50,50,22,11,0,0,25,0,2,95,33,50
10026,1,50,50,50,0,0,10,5,25,21,6,105,0,50
10263,1,78,50,50,48,22,80,0,18,0,6,0,0,50
10312,1,50,50,50,75,0,10,2,41,0,0,11,37,50
10594,1,50,50,31,62,60,10,3,10,0,0,0,3,50
29648,9,90,66,82,100,0,10,0,100,0,100,83,0,50
30902,9,0,0,0,0,0,0,0,0,0,0,0,0,1
29637,9,65,3,15,100,80,10,28,100,0,60,107,0,76
29605,9,90,57,0,75,60,15,0,75,71,32,102,0,80
34197,5,0,15,3,75,42,-42,0,0,0,0,0,0,3
27941,8,0,0,0,0,0,0,0,0,0,0,0,0,1
20902,1,90,93,60,100,98,40,0,100,0,85,119,0,100
34659,15,90,100,60,100,0,15,86,100,0,100,104,0,99
24906,5,92,0,80,75,0,5,0,0,0,80,88,0,38
33303,1,90,67,12,0,0,0,0,0,0,0,0,0,4
34422,15,6,0,5,75,42,-42,0,0,0,0,75,0,17
27383,1,97,100,60,100,98,-42,30,100,0,100,93,0,100
20340,7,0,0,0,0,0,0,0,0,0,0,0,0,1
34398,15,60,47,0,75,0,40,0,75,0,80,107,0,68
33750,8,90,87,60,100,100,110,28,100,0,80,106,0,109
33765,8,125,87,50,100,60,110,50,100,0,80,119,0,112
27933,8,90,87,60,100,60,90,0,100,0,40,109,0,95
34357,15,10,0,0,0,0,-42,0,0,0,80,0,0,3
33657,8,125,87,60,92,60,10,28,100,0,80,119,0,96
34014,5,25,31,8,0,0,35,0,100,0,80,0,35,5
34144,5,65,67,0,100,60,0,0,75,0,0,0,0,28
32725,5,75,67,0,47,0,50,0,15,0,62,84,0,27
28379,7,125,57,0,100,60,40,0,100,0,65,80,0,82
33935,5,25,47,15,100,60,10,0,75,0,65,73,0,28
34656,5,45,31,0,60,60,35,0,55,0,40,0,55,49
33898,5,45,19,8,0,0,0,0,0,0,0,0,0,1
32944,1,90,100,65,100,100,80,28,100,0,100,119,0,110
30721,8,87,72,55,80,58,100,16,75,0,72,119,0,96
33753,8,77,72,0,100,0,80,0,100,0,80,115,0,89
32945,1,90,100,45,100,100,80,34,100,0,100,110,0,104
33000,1,90,65,10,100,52,40,60,100,0,65,110,0,88
26242,1,125,87,60,100,100,0,28,100,0,0,100,0,53
34900,15,25,3,0,0,0,0,0,0,0,0,0,0,1
34340,15,0,49,0,0,0,0,0,0,0,0,92,0,11
15481,1,90,27,15,100,100,40,0,100,0,80,93,0,83
32658,15,45,57,0,0,0,0,38,65,0,25,0,0,3
34176,5,25,41,15,75,60,10,0,75,0,40,0,0,5
34926,15,58,47,15,61,0,0,0,75,0,0,78,0,24
34327,5,58,1,0,75,40,0,0,80,0,0,50,0,24
33713,8,0,0,0,0,0,40,0,75,0,0,111,0,43
24150,5,0,0,0,75,0,0,0,0,0,0,0,0,22
34391,15,94,47,60,75,0,55,0,100,42,90,104,0,85
28830,1,115,87,45,100,60,55,0,100,0,80,110,0,96
34940,15,45,0,0,100,0,0,0,0,0,0,0,0,3
28047,1,90,73,40,100,60,70,8,100,0,42,100,0,82
32735,5,45,0,0,100,0,0,44,100,0,0,0,0,5
32228,5,96,67,15,100,0,80,0,75,0,0,84,0,42
24523,5,45,47,0,75,60,10,0,0,0,0,0,0,3
34334,15,65,57,0,0,0,0,0,55,0,0,0,0,4
31933,5,25,39,0,0,60,0,0,100,0,0,0,0,4
33792,8,45,52,0,0,0,0,28,0,0,0,119,0,16
34369,15,45,47,0,75,0,10,0,75,0,40,109,0,25
34332,15,0,47,0,73,33,0,0,0,0,0,0,0,2
24578,5,45,0,0,75,60,5,0,57,0,40,88,0,24
26639,7,0,0,0,0,0,0,0,0,0,0,7,0,1
33903,5,25,0,0,100,39,-42,0,67,0,0,0,0,4
24866,5,0,26,31,100,60,55,0,0,0,70,82,0,28
30506,8,90,82,15,100,100,90,8,100,0,45,111,0,94
24890,5,90,47,5,0,60,40,0,0,0,40,83,0,21
24863,5,51,67,0,100,100,40,0,100,0,0,76,0,40
34009,5,65,0,0,75,58,0,40,55,0,40,78,0,27
34143,5,90,61,15,0,60,65,0,75,0,25,77,0,70
32212,5,0,60,0,100,24,35,0,65,0,65,96,0,63
34412,15,51,0,11,100,0,0,0,75,0,0,38,0,5
34669,15,0,56,0,100,0,0,0,50,0,0,74,0,22
29047,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24391,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25102,5,65,0,0,75,58,90,0,100,0,80,84,0,83
33806,8,0,0,0,0,0,0,0,0,0,0,0,0,38
34675,15,45,39,0,0,0,65,0,75,0,0,93,0,21
34685,15,31,22,23,37,0,-42,8,75,0,10,67,0,14
31887,5,90,33,60,0,60,0,0,100,0,0,0,0,6
34911,15,45,0,53,100,80,10,0,55,0,0,54,0,28
34416,15,90,47,60,75,0,55,0,100,43,80,77,0,83
24897,5,11,33,0,75,60,40,0,75,0,40,0,0,5
34423,15,73,57,35,75,0,90,0,0,0,40,93,0,31
34365,15,58,31,10,0,0,0,0,55,0,0,0,0,3
34361,15,45,0,0,75,0,0,40,0,0,0,0,0,3
29449,8,90,52,0,100,60,50,28,100,0,80,110,0,91
24983,5,0,83,40,0,60,30,0,75,0,0,69,0,24
24927,5,0,44,0,100,60,10,0,0,0,0,0,0,4
24910,5,58,53,0,75,45,40,0,75,0,0,0,0,6
32219,5,45,16,0,75,0,40,28,55,0,0,0,0,3
28949,1,90,57,40,100,98,70,28,100,39,65,88,0,91
34450,5,45,0,0,100,60,25,40,100,0,40,0,0,6
25088,5,94,47,0,98,0,0,0,100,0,0,104,0,34
27716,8,90,77,5,100,60,0,0,100,0,80,110,0,51
33921,5,45,47,26,100,54,15,12,75,0,25,0,0,5
24958,5,73,0,0,0,0,0,0,0,0,0,0,0,2
21783,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34031,5,90,71,0,0,60,40,0,75,0,40,84,0,31
33346,1,125,100,40,100,100,80,60,100,3,100,101,0,110
32215,5,65,67,25,75,15,10,0,75,0,0,88,0,31
28215,1,90,43,40,100,80,0,62,100,0,80,0,25,79
34138,5,65,0,25,75,0,0,40,32,0,0,78,0,20
32216,5,25,67,0,75,0,55,0,75,0,25,80,0,64
33884,5,45,34,40,100,0,40,8,25,0,0,0,0,3
33918,5,65,66,60,75,0,0,0,100,0,80,84,0,41
12560,1,90,100,60,100,100,10,16,100,0,65,114,0,56
33931,5,0,36,60,75,0,85,0,75,0,0,0,0,7
28927,1,90,87,20,100,100,55,28,100,0,57,98,0,95
24984,5,45,47,0,100,60,40,28,75,0,80,88,0,69
24996,5,58,0,0,72,45,90,0,87,0,80,66,0,71
34207,5,21,0,40,87,60,-42,0,75,0,0,51,0,24
31925,5,83,23,56,100,0,15,16,0,0,0,74,0,25
34458,5,0,47,60,100,0,10,0,0,0,0,0,0,4
34642,15,0,0,30,92,15,-42,0,75,0,60,0,0,5
32308,5,45,39,60,0,60,0,0,100,0,80,96,0,32
32194,5,45,47,25,100,60,55,0,75,0,0,0,0,6
24903,5,45,47,0,85,60,40,28,75,0,80,88,0,68
34202,5,31,47,40,75,0,0,0,0,0,0,69,0,14
34137,5,65,70,60,95,60,0,40,75,0,80,77,0,85
27789,8,90,87,40,97,58,105,28,100,0,80,100,0,99
32991,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34428,15,41,0,0,0,0,45,0,75,0,0,64,0,14
29008,1,0,0,20,77,96,45,76,80,0,0,100,0,72
25000,5,89,0,0,100,0,10,0,0,0,0,92,0,26
21663,1,90,76,0,0,0,0,0,0,0,0,111,0,26
34397,15,36,15,8,50,0,-42,0,75,0,0,80,0,20
32207,5,45,45,0,80,0,0,0,55,0,0,0,0,4
32233,5,25,15,50,100,45,55,28,0,71,32,38,0,13
34895,15,0,26,0,75,0,0,0,37,0,0,0,0,3
34375,15,65,67,0,75,0,0,0,0,0,0,0,0,4
31907,5,45,67,0,100,0,40,0,75,0,80,69,0,65
34396,15,65,67,40,75,0,40,76,75,0,40,109,0,74
33708,8,90,100,102,100,60,40,0,0,0,100,88,63,95
32297,5,25,39,53,0,0,25,0,47,0,0,0,0,2
23781,5,45,0,0,37,0,0,0,0,0,0,92,0,11
30801,8,125,87,60,100,60,90,0,100,0,80,116,0,106
33250,1,0,0,0,0,0,35,0,0,0,0,106,0,12
34424,15,0,100,20,75,0,0,30,0,0,0,77,0,25
34688,15,92,27,40,100,0,75,0,75,0,85,92,0,82
34353,15,0,24,0,75,60,0,0,0,0,0,0,0,3
34410,15,51,47,0,98,0,10,36,75,0,40,104,0,29
34927,15,58,100,0,75,57,0,0,100,0,60,96,0,43
28512,1,85,47,40,100,100,80,28,75,75,80,84,0,99
34359,15,20,57,0,35,0,40,0,75,0,90,87,0,59
34316,5,25,47,1,90,60,10,0,40,0,5,0,0,4
34404,15,94,87,60,0,100,0,28,100,0,0,97,0,44
34925,15,25,20,0,0,7,20,0,0,0,0,0,0,1
33623,8,90,87,60,100,0,50,0,100,0,100,119,0,96
25849,1,0,100,15,100,98,10,8,100,0,100,112,0,49
32802,15,85,77,26,0,0,-42,16,75,0,40,67,0,27
24869,5,15,63,0,0,0,10,28,100,0,0,0,0,4
27052,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34346,15,81,73,40,100,37,10,0,75,0,50,96,0,39
34372,15,45,58,0,75,0,0,0,0,0,0,0,0,3
32199,5,0,57,21,100,0,0,28,75,0,0,0,0,5
34924,15,0,50,0,75,0,70,0,0,0,0,38,0,4
32206,5,51,87,40,0,0,0,60,55,0,32,73,0,58
25700,1,65,42,15,100,100,80,28,100,0,72,114,0,86
34962,15,81,100,40,90,45,-42,26,100,0,0,112,0,41
34643,15,45,0,0,0,0,0,0,100,0,0,0,0,3
34430,15,81,0,0,0,60,45,0,92,0,0,104,0,29
34700,15,58,87,0,55,0,35,0,75,0,40,112,0,32
34356,15,38,47,15,0,0,0,0,75,0,0,97,0,18
32683,5,51,67,0,100,0,65,28,87,0,80,104,0,81
34383,15,0,32,0,0,0,-42,0,55,0,0,28,0,2
26151,1,90,67,15,100,70,50,16,100,0,70,80,0,87
20215,1,87,87,60,100,0,55,0,100,0,95,119,0,96
27730,8,90,87,5,100,60,110,0,100,0,80,116,0,100
34355,15,90,67,0,0,0,0,0,0,0,0,28,0,4
34389,15,88,67,0,75,0,10,0,40,0,0,64,0,24
34673,15,0,0,0,75,0,10,0,100,0,0,0,0,4
15703,1,0,72,10,55,0,80,24,100,74,100,110,0,82
26987,1,125,100,25,100,100,80,0,100,0,92,119,0,105
27370,1,125,88,72,87,100,15,0,100,0,0,100,0,52
24543,5,0,77,0,100,60,10,0,100,0,80,100,0,43
28860,1,90,82,40,100,100,55,0,0,0,100,111,0,52
34345,15,0,31,0,75,0,10,0,0,0,0,73,0,14
34328,15,81,44,30,75,0,30,0,75,0,0,0,0,6
34896,15,117,100,40,100,100,90,60,100,0,100,87,0,110
32687,5,0,0,0,0,0,40,0,0,0,0,0,0,1
31928,5,0,0,0,0,0,0,40,100,0,100,0,60,22
32657,5,0,0,60,75,0,30,28,55,0,80,0,0,6
34376,15,15,0,0,100,60,0,0,0,0,0,0,0,4
24405,1,0,78,60,100,60,50,0,100,0,95,114,0,91
34891,15,45,0,0,100,27,80,28,100,0,0,0,0,6
25957,1,0,100,30,100,92,45,40,100,0,80,101,0,84
28601,1,90,39,20,100,0,0,0,0,0,0,95,0,26
30539,8,90,87,60,100,100,110,0,100,0,100,115,0,110
32947,1,90,84,25,100,98,80,44,100,0,100,119,0,103
32728,5,0,0,30,75,0,45,0,0,0,0,0,0,3
24909,5,0,39,0,87,52,0,0,75,0,0,0,0,5
29053,1,125,80,15,100,100,0,54,100,0,72,0,0,87
32203,5,45,50,0,100,0,55,0,75,0,0,83,0,31
33037,1,0,125,105,100,100,-42,72,100,100,80,119,0,111
34362,15,65,61,30,37,0,0,0,55,0,0,63,0,17
27384,1,90,95,60,100,100,40,0,100,0,100,0,0,90
